ID;X;Y;CATEGORY;NAME;WWW
7986;1079250;6860424;FOD;EDEKA Wucherpfennig;http://static.edeka.de/media/handzettel/MINDEN/edekaWest/index.html
7987;1078455;6858916;FOD;Tchibo im Supermarkt real SBW 82038;
7988;1092753;6854479;FOD;Jacques' Wein-Depot;
7989;1089543;6868968;FOD;Tchibo im Supermarkt EDEKA Aytar HPTG.;
7990;1091837;6846993;FOD;REWE;
7991;1094576;6842141;FOD;PENNY;
7992;1089740;6875261;FOD;NP-Markt 1033;http://static.edeka.de/media/handzettel/MINDEN/NP_West/index.html
7993;1064525;6843195;FOD;Holab Getränkemärkte;
7994;1107642;6819931;FOD;NP-Markt 1292;http://static.edeka.de/media/handzettel/MINDEN/NP_West/index.html
7995;1139496;6851318;FOD;REWE;
7996;1136235;6840364;FOD;REWE;
7997;1102250;6857657;FOD;PENNY;
7998;1055834;6913598;FOD;NP-Markt 1113;http://static.edeka.de/media/handzettel/MINDEN/NP_West/index.html
7999;1023655;6851209;FOD;EDEKA Tietz;http://static.edeka.de/media/handzettel/MINDEN/edekaWest/index.html
8000;1003484;6839863;FOD;E center Fabig;http://static.edeka.de/media/handzettel/MINDEN/ecenterWest/index.html
8001;1042566;6810525;FOD;REWE;
8002;1045964;6809227;FOD;EDEKA Zinn;http://static.edeka.de/media/handzettel/MINDEN/edekaWest/index.html
8003;1061947;6831301;FOD;Holab Getränkemärkte;
8004;1047620;6835473;FOD;Tchibo im Supermarkt EDEKA Dörfel;
8005;1041770;6842050;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA Kreisel;
8006;961987;6806343;FOD;Tchibo im Supermarkt EDEKA Dräger Fil.;
8007;971207;6803443;FOD;EDEKA Dräger;http://static.edeka.de/media/handzettel/MINDEN/edekaWest/index.html
8008;961024;6820440;FOD;PENNY;
8009;956323;6826532;FOD;EDEKA Sieveking;http://static.edeka.de/media/handzettel/MINDEN/edekaWest/index.html
8011;996462;6827342;FOD;EDEKA Camen;http://static.edeka.de/media/handzettel/MINDEN/edekaWest/index.html
8012;1002409;6829247;FOD;Tchibo im Supermarkt EDEKA Röthemeier Fil.;
8013;979652;6827772;FOD;EDEKA Otto;http://static.edeka.de/media/handzettel/MINDEN/edekaWest/index.html
8014;979889;6794147;FOD;REWE;
8015;975931;6741751;FOD;Tchibo im Supermarkt Rewe 65 9835 Becker ohg;
8016;971665;6742725;FOD;Jacques' Wein-Depot;
8017;932421;6777914;FOD;EDEKA Schenke;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8018;952357;6797091;FOD;Jibi Markt Filiale Bielefeld, Lohbreite;
8019;943573;6792072;FOD;Tchibo im Supermarkt EDEKA aktiv markt Böers GmbH;
8020;952975;6783478;FOD;famila Bielefeld;
8021;964494;6789912;FOD;Tchibo im Supermarkt EDEKA Brinkmann;
8022;1053298;6669910;FOD;Tchibo im Supermarkt Rewe Markt 65 2068 Berszinski OHG;
8024;1049923;6669618;FOD;PENNY;
8025;1048097;6660801;FOD;PENNY;
8026;1035577;6654074;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA aktiv markt Handke;
8027;1075274;6669295;FOD;Tchibo im Supermarkt EDEKA Hartung;
8028;1072563;6690584;FOD;HIT Markt;
8029;1044274;6702618;FOD;tegut... Hofgeismar;
8030;986368;6663042;FOD;Kaufland;
8031;1001937;6656960;FOD;Tchibo im Supermarkt Schmidt Handelsgesellschaft mbH&Co;
8032;1014424;6634403;FOD;Herkules SB Warenhaus;
8034;974616;6576568;FOD;Herkules SB Warenhaus;
8035;978903;6624599;FOD;Ursula Baltz;
8036;976532;6624532;FOD;Tchibo im Supermarkt Rewe 65 6583 Theiss ohg;
8038;997556;6610558;FOD;Tchibo im Supermarkt Rewe 65 6859 Lerch;
8039;965881;6543514;FOD;Tchibo im Supermarkt Herkules Markt;
8040;988490;6521989;FOD;Tchibo im Supermarkt Rewe 65 6134 Niess ohg;
8041;967789;6550335;FOD;dm-drogerie markt Lollar;
8042;921625;6568047;FOD;Matthias Mitsch;
8043;1076024;6536513;FOD;Tchibo im Supermarkt EDEKA Schwan;
8044;1076168;6530981;FOD;Logo Getränkemarkt;
8045;1075974;6532455;FOD;dm-drogerie markt Fulda;
8046;1088425;6553836;FOD;tegut... Mackenzell;
8047;1069247;6517792;FOD;Logo Getränkemarkt;
8048;1093906;6541724;FOD;Andre Fleck;
8049;1081993;6510685;FOD;E aktiv markt Heil;http://static.edeka.de/media/handzettel/NORDBAYERN/EDEKA_WEST_GOCHSHEIM_UTTRICHSHAUSEN_HEIL/index.html
8050;1082277;6613881;FOD;Tchibo im Supermarkt EDEKA Neukauf Lange;
8051;1113080;6594877;FOD;Logo Getränkemarkt;
8052;1031699;6570361;FOD;Tchibo im Supermarkt tegut 2914;
8053;1043986;6550735;FOD;Tchibo im Supermarkt tegut 2700;
8054;1070350;6493754;FOD;REWE;
8055;1138965;6579821;FOD;tegut... Bad Salzungen;
8056;1129560;6548502;FOD;tegut... Kaltennordheim;
8057;1103802;6713446;FOD;Göttingen - Große Breite;
8058;1105430;6704795;FOD;Tchibo im Supermarkt Rewe 65 5545 Riethmüller oHG;
8059;1103804;6718713;FOD;REWE;
8060;1112910;6701403;FOD;Tchibo im Supermarkt Rewe 65 6850 Höfling ohg;
8061;1126568;6681110;FOD;Tchibo im Supermarkt Rewe Huppert oHG;
8062;1148407;6682801;FOD;Kaufland;
8063;1161249;6702582;FOD;PENNY;
8064;1078214;6756600;FOD;Tchibo im Supermarkt Rewe 65 6304 Dunker;
8065;1169149;6852033;FOD;NP-Markt 1281;http://static.edeka.de/media/handzettel/MINDEN/NP_West/index.html
8066;1168481;6839648;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA Rickel Fil.;
8067;1165302;6837614;FOD;Tchibo im Supermarkt Rewe 40 4206 Nord;
8068;1203307;6837792;FOD;E center Gieseke;http://static.edeka.de/media/handzettel/MINDEN/ecenterWest/index.html
8069;1173823;6819729;FOD;NP-Markt 1371;http://static.edeka.de/media/handzettel/MINDEN/NP_West/index.html
8070;1175515;6822800;FOD;E center Brüggendick;http://static.edeka.de/media/handzettel/MINDEN/ecenterWest/index.html
8071;1172429;6819604;FOD;Wolfenbüttel;
8072;1223323;6835444;FOD;Tchibo im Supermarkt Rewe 65 5426 Klings ohg;
8073;1199470;6869074;FOD;Hussel;
8074;1195617;6865284;FOD;REWE;
8075;1204937;6864687;FOD;Wolfsburg - Nordsteimke;
8076;1205449;6867712;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA Bahrs Fil.;
8077;1216715;6866628;FOD;PENNY;
8078;1171883;6861558;FOD;Tchibo im Supermarkt Rewe Bornemann oHG;
8079;1152886;6887429;FOD;PENNY;
8080;1157487;6779995;FOD;Tchibo im Supermarkt Marktkauf 7411;
8081;1291460;6817791;FOD;REWE;
8082;1290407;6812571;FOD;EDEKA KEM 2488;http://static.edeka.de/media/handzettel/MINDEN/edekaOst/index.html
8083;1296045;6809226;FOD;NP-Markt 1533;http://static.edeka.de/media/handzettel/MINDEN/NP_Ost/index.html
8084;1294029;6820416;FOD;Kaufland;
8085;1293325;6821071;FOD;NP-Markt 1478;http://static.edeka.de/media/handzettel/MINDEN/NP_Ost/index.html
8086;1304127;6820708;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA Weiss Fil.;
8087;1293060;6837305;FOD;EDEKA John;http://static.edeka.de/media/handzettel/MINDEN/edekaOst/index.html
8088;1269164;6845955;FOD;Tchibo im Supermarkt EDEKA center 3368;
8089;1228766;6848553;FOD;EDEKA Gieseke;http://static.edeka.de/media/handzettel/MINDEN/edekaOst/index.html
8090;1290852;6765488;FOD;Staßfurt;
8091;1290852;6765488;FOD;Tchibo im Supermarkt real SBW 82564;
8092;1320557;6898864;FOD;Tchibo im Supermarkt EDEKA center 3347;
8093;1334690;6915738;FOD;NP-Markt 1798;http://static.edeka.de/media/handzettel/MINDEN/NP_Ost/index.html
8094;1306127;6954410;FOD;PENNY;
8095;1265888;6888271;FOD;Holab Getränkemärkte;
8096;755179;6654326;FOD;REWE CITY;
8097;754414;6654099;FOD;Tchibo Filiale mit Kaffee Bar;
8098;755330;6653057;FOD;Ditsch Düsseldorf, Hbf. Gleis 13/14;
8099;752258;6650181;FOD;Cichy Getränkesupermarkt e.K.;
8100;760737;6649363;FOD;Kamps;
8101;757006;6652808;FOD;B8 Center Flingern;
8102;758798;6656367;FOD;Kamps;
8104;749897;6662575;FOD;Kaiser's;
8105;754994;6658186;FOD;dm-drogerie markt Düsseldorf;
8106;758246;6646954;FOD;Tchibo im Supermarkt Rewe 40 0163 West;
8107;773463;6650632;FOD;Edeka;
8108;773648;6633918;FOD;Jacques' Wein-Depot;
8109;761381;6666362;FOD;City-Treff Ratingen;
8110;763860;6677077;FOD;Tchibo im Supermarkt real SBW 87095;
8111;715447;6648327;FOD;Kaiser's;
8112;718404;6650614;FOD;Tchibo im Supermarkt real SBW 86647;
8113;719352;6652274;FOD;REWE;
8114;712287;6648735;FOD;Tchibo im Supermarkt Rewe 40 0399 West;
8116;698033;6670184;FOD;real,-;
8117;728040;6648682;FOD;Dygacz e.K.;
8118;723345;6648167;FOD;REWE;
8119;742634;6635407;FOD;Tchibo im Supermarkt Frischmarkt Fausten GmbH;
8120;757418;6631302;FOD;Edeka Geurtz;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8121;751738;6633884;FOD;Tchibo im Supermarkt EDEKA Fausten & Knell;
8122;691001;6619696;FOD;REWE;
8123;698384;6640555;FOD;HIT Wegberg;
8124;793739;6659186;FOD;VOM FASS Wuppertal;wuppertal.vomfass.de
8125;794830;6659413;FOD;Hussel;
8126;794558;6659449;FOD;BACK-FACTORY Wuppertal;
8127;801663;6661699;FOD;E center Billstein;
8128;779833;6632269;FOD;dm-drogerie markt Leichlingen (Rheinland);
8129;802219;6638930;FOD;dm-drogerie markt Wermelskirchen;
8130;832118;6705044;FOD;EDEKA PELZER;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8131;826398;6697122;FOD;Retzlaff KG;
8132;838241;6702323;FOD;REWE;
8133;839185;6706925;FOD;Tchibo im Supermarkt EDEKA Reinemann;
8134;836594;6723056;FOD;Tchibo Filiale mit Kaffee Bar;
8135;813375;6719354;FOD;REWE;
8136;813481;6717958;FOD;PENNY;
8137;798026;6705401;FOD;dm-drogerie markt Herne-Eickel;
8139;793463;6699258;FOD;Tchibo Filiale mit Kaffee Bar;
8140;770489;6695742;FOD;Tchibo im Supermarkt EDEKA Hundrieser GmbH & Co. KG;
8141;767234;6695303;FOD;EDEKA Paschmann;http://static.edeka.de/media/handzettel/RHEINRUHR/Paschmann/index.html
8142;761028;6690140;FOD;dm-drogerie markt Mülheim an der Ruhr;
8143;762795;6690252;FOD;Tchibo im Supermarkt real SBW 87101;
8144;761170;6689248;FOD;Tchibo im Supermarkt Tengelmann 46330;
8145;759834;6690432;FOD;Tchibo im Supermarkt Rewe Johann EH ohg;
8146;796825;6687032;FOD;EDEKA M&H Handelsbetriebs KG;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8147;800188;6723280;FOD;TeeGschwendner Recklinghausen;
8148;787130;6723908;FOD;Herten - Westerholt;
8149;765260;6701096;FOD;Bärenland;
8150;758766;6697361;FOD;Tchibo im Supermarkt Brücken, Michael;
8151;763769;6781779;FOD;EDEKA BEYER;
8152;735631;6763391;FOD;VOM FASS Bocholt;bocholt.vomfass.de
8153;735621;6762810;FOD;dm-drogerie markt Bocholt;
8154;711222;6749237;FOD;dm-drogerie markt Rees;
8155;749648;6716700;FOD;EDEKA Bienemann;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8156;750087;6714669;FOD;E center Bienemann;http://static.edeka.de/media/handzettel/RHEINRUHR/EC/index.html
8157;752670;6690732;FOD;Forum Duisburg;
8158;748650;6694441;FOD;Tchibo im Supermarkt EDEKA Kirsch GmbH;
8159;748490;6696740;FOD;PENNY;
8160;749735;6707174;FOD;REWE;
8161;746269;6685499;FOD;EDEKA Rausch;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8162;740401;6685096;FOD;Tchibo im Supermarkt EDEKA Timmler;
8163;752803;6679637;FOD;Albers KG III;
8164;737305;6693959;FOD;Barrique Moers;
8165;737988;6694860;FOD;REWE;
8166;681410;6752955;FOD;dm-drogerie markt Kleve;
8167;688596;6751118;FOD;REWE;
8168;729102;6672280;FOD;REWE;
8169;727157;6670805;FOD;REWE;
8170;739376;6676716;FOD;dm-drogerie markt Krefeld;
8171;847658;6786706;FOD;Tchibo im Supermarkt Rewe 40 0217 West;
8172;846396;6787511;FOD;REWE;
8173;849647;6784801;FOD;dm-drogerie markt Münster;
8174;849593;6784817;FOD;Tchibo im Supermarkt Rewe 40 0225 West;
8175;858858;6776961;FOD;EDEKA Wiewel;
8176;885372;6778196;FOD;Tchibo im Supermarkt EDEKA Hanewinkel;
8177;887788;6782215;FOD;PENNY;
8178;893798;6789587;FOD;Tchibo im Supermarkt K + K Markt 094;
8179;830375;6800230;FOD;EDEKA Kiwall & Schürmann;
8180;872041;6799496;FOD;Edeka Haveresch;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8181;830130;6806857;FOD;Nordwalde;
8182;849082;6823418;FOD;Tchibo im Supermarkt EDEKA Wolf & Wolf Saerbeck GmbH;
8183;826682;6843026;FOD;Tchibo im Supermarkt Combi Verbrauchermarkt C74;
8184;827380;6843005;FOD;Tchibo Filiale mit Kaffee Bar;
8185;796954;6847940;FOD;Tchibo im Supermarkt Combi Verbrauchermarkt C50;
8186;845536;6861154;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA Röttger;
8187;820669;6852841;FOD;Edeka Holtkemper;
8188;785009;6873094;FOD;REWE;
8189;768385;6815506;FOD;Tchibo im Supermarkt EDEKA aktiv markt Wilpers;
8190;810827;6789049;FOD;Tchibo im Supermarkt K + K Markt 180;
8191;789819;6798446;FOD;Edeka Steiner;
8193;892100;6853249;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA Kuhlmann HPTG.;
8194;894370;6820578;FOD;EDEKA Dütmann;http://static.edeka.de/media/handzettel/MINDEN/edekaWest/index.html
8195;884032;6839011;FOD;NP-Markt 1054;http://static.edeka.de/media/handzettel/MINDEN/NP_West/index.html
8196;908016;6811081;FOD;EDEKA Bad Rothenfelde;http://static.edeka.de/media/handzettel/MINDEN/edekaWest/index.html
8197;920602;6926275;FOD;REWE;
8198;919092;6925741;FOD;Tchibo im Supermarkt famila F6;
8199;914527;6913310;FOD;Tchibo im Supermarkt famila F13;
8200;910997;6887367;FOD;famila;
8201;945865;6921502;FOD;Tchibo im Supermarkt mit Bestellservice EDEKA Kruber;
8202;931348;6877827;FOD;Tchibo im Supermarkt EDEKA Schwöppe;
8203;889555;6924498;FOD;Nah und Gut Tellmann;
8204;808964;6936097;FOD;Tchibo im Supermarkt Coma Verbrauchermarkt;
8205;814178;6889390;FOD;EDEKA Mayr;
8206;814088;6884421;FOD;REWE;
8207;730781;6612485;FOD;REWE;
8210;773794;6603632;FOD;Hussel;
8211;771268;6603572;FOD;Filiale Köln;
8212;773890;6600040;FOD;dm-drogerie markt Köln;
8213;775788;6602738;FOD;Tchibo Filiale mit Kaffee Bar;
8214;774458;6609347;FOD;Tchibo im Supermarkt Rewe Skowronnek oHG 65162;
8215;768603;6601363;FOD;VOM FASS Köln-Lindenthal;koeln-lindenthal.vomfass.de
8216;768997;6601609;FOD;Köln - Lindenthal;
8217;769886;6599231;FOD;Edeka Romano;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8218;779671;6593097;FOD;REWE;
8219;777378;6611802;FOD;Kaiser's;
8220;776501;6613911;FOD;PENNY;
8221;778672;6602914;FOD;dm-drogerie markt Köln;
8222;783120;6590395;FOD;EDEKA Hein;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8223;786528;6596831;FOD;real,-;
8224;773562;6624969;FOD;PENNY;
8225;778753;6625576;FOD;dm-drogerie markt Leverkusen;
8226;791397;6605157;FOD;Tchibo im Supermarkt Rewe Rahmati oHG;
8227;796308;6607682;FOD;Jacques' Wein-Depot;
8228;787256;6616468;FOD;Edeka Weiden;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8229;849917;6617103;FOD;REWE CENTER;
8230;819984;6617211;FOD;EDEKA Stöcker;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8231;676950;6572161;FOD;Tchibo im Supermarkt mit Bestellservice REWE Josef Stenten GmbH&Co KG;
8232;678032;6573807;FOD;Kaiser's;
8233;683326;6571034;FOD;Tchibo im Supermarkt Rewe 40 7021 West;
8234;690932;6566443;FOD;Tchibo im Supermarkt Kontra Goffart GmbH & Co. KG;
8235;720969;6579395;FOD;GALERIA Kaufhof Düren;
8236;697248;6610399;FOD;Kamps;
8237;689870;6589425;FOD;Tchibo im Supermarkt Rewe 65 5361 West;
8239;789633;6567211;FOD;Bärenland;
8240;789298;6567042;FOD;Karstadt;
8242;792505;6560616;FOD;PENNY;
8243;795317;6558273;FOD;REWE;
8244;783392;6573701;FOD;EDEKA Schröder;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8245;772023;6548495;FOD;Tchibo im Supermarkt REWE markt 65 212;
8246;803857;6525649;FOD;REWE;
8247;810519;6538458;FOD;Kaiser's;
8248;811972;6552522;FOD;EDEKA Klein;
8249;803434;6549129;FOD;Tchibo im Supermarkt Hit 019 Pütz;
8250;810912;6566113;FOD;Tchibo im Supermarkt Rewe Bock OHG;
8251;796805;6571396;FOD;EDEKA Höner;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8252;798973;6574486;FOD;Tchibo im Supermarkt real SBW 86746;
8253;814500;6591227;FOD;REWE;
8254;796526;6581167;FOD;dm-drogerie markt Troisdorf;
8255;756777;6555448;FOD;Wachendorf KG;
8256;754428;6552343;FOD;Tchibo im Supermarkt EDEKA Interbieten;
8257;740361;6560692;FOD;Tchibo im Supermarkt Rewe 40 7035 West;
8258;741030;6399962;FOD;Marktkauf Trier;http://static.edeka.de/media/handzettel/SUEDWEST/Marktkauf_R_Trier/index.html
8259;730074;6386373;FOD;Tchibo im Supermarkt NEUKAUF;
8260;792093;6406835;FOD;Tchibo im Supermarkt Knichel,Roman OHG 735-0;
8261;769252;6418696;FOD;E aktiv markt Borsch;http://static.edeka.de/media/handzettel/SUEDWEST/NK_21/index.html
8262;713441;6475053;FOD;HIT Prüm;
8264;919911;6438943;FOD;Ditsch Mainz, Höfchen;
8265;919441;6439313;FOD;Tchibo Filiale mit Kaffee Bar EKZ ROEMERPASSAGE, EG;
8266;922306;6436024;FOD;Tchibo im Supermarkt Rewe 40 0562 Mitte;
8267;892782;6435917;FOD;Ingelheim;
8268;925631;6426316;FOD;Tchibo im Supermarkt EDEKA aktiv markt Dufek;
8269;860495;6456418;FOD;Tchibo im Supermarkt Rewe 65 5282 West;
8270;874158;6411882;FOD;Tchibo Filiale mit Kaffee Bar;
8271;797950;6379141;FOD;Wasgau;
8273;862418;6531640;FOD;REWE:XL;
8274;860542;6539838;FOD;E aktiv markt Fellenzer;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8275;857421;6505930;FOD;Tchibo im Supermarkt EDEKA Fuhrmann;
8276;873392;6473689;FOD;Tchibo im Supermarkt Rewe 40 0445 West;
8277;822483;6515021;FOD;PENNY;
8278;821021;6506507;FOD;Tchibo im Supermarkt Edeka Wirz;
8279;791826;6511615;FOD;EDEKA KELLER;http://static.edeka.de/media/handzettel/RHEINRUHR/EDEKA/index.html
8280;813803;6492464;FOD;E neukauf Polch;http://static.edeka.de/media/handzettel/SUEDWEST/NK_21/index.html
8282;791934;6430668;FOD;Tchibo im Supermarkt EDEKA neukauf;
8283;895644;6641263;FOD;PENNY;
8284;888081;6642796;FOD;kaufpark;
8285;878729;6636279;FOD;Tchibo im Supermarkt Normann, Ulrich;
8286;830048;6680873;FOD;PENNY;
8287;816024;6670527;FOD;dm-drogerie markt Gevelsberg;
8288;810882;6664315;FOD;REWE;
8289;829758;6660501;FOD;Tchibo im Supermarkt EDEKA Preller;
8290;846863;6651876;FOD;Tchibo im Supermarkt KA 1144 Kaufpark;
8291;845129;6636162;FOD;REWE:XL;
8292;870618;6687761;FOD;REWE Markt;
8293;868744;6734887;FOD;Kaufhof;
8294;868630;6735159;FOD;dm-drogerie markt Hamm;
8295;862350;6728575;FOD;Tchibo im Supermarkt EDEKA Weber;
8296;850680;6719046;FOD;Tchibo im Supermarkt Rewe Nüsken;
8297;830192;6736743;FOD;Tchibo im Supermarkt EDEKA Geldmann FOD KG;
8298;854362;6707878;FOD;REWE;
8299;885092;6703493;FOD;kaufpark;
8300;901117;6716662;FOD;HIT;
8301;905508;6731923;FOD;REWE;
8302;945841;6727781;FOD;Tchibo im Supermarkt Minipreis Filiale 16;
8303;946363;6727090;FOD;PENNY;
8304;965718;6459015;FOD;Tchibo Filiale;
8305;965130;6459741;FOD;REWE;
8306;961816;6457883;FOD;Ditsch Frankfurt, Skyline Plaza;
8307;968324;6461169;FOD;Tchibo im Supermarkt Rewe 40 0197 Mitte;
8308;973027;6463507;FOD;dm-drogerie markt Frankfurt am Main;
8309;965458;6464444;FOD;PENNY;
8310;959897;6466301;FOD;GALERIA Kaufhof Frankfurt Nord-West-Zentrum;
8311;957363;6460959;FOD;BioMarkt Picard;
8312;961634;6453766;FOD;Jacques' Wein-Depot;
8313;954299;6453695;FOD;dm-drogerie markt Frankfurt am Main;
8314;966435;6456969;FOD;Tchibo im Supermarkt Rewe 40 0314 Mitte;
8315;973042;6496025;FOD;REWE;
8316;973446;6501819;FOD;dm-drogerie markt Bad Nauheim;
8317;954752;6480675;FOD;Tchibo im Supermarkt Rewe 40 0224 Mitte;
8318;951154;6476333;FOD;Tchibo im Supermarkt EDEKA Georg;
8320;976119;6456159;FOD;REWE;
8321;976437;6442397;FOD;Ditsch Dietzenbach, Rathaus Center;
8322;964052;6448259;FOD;REWE;
8323;968011;6439711;FOD;Profi Getränke Shop;http://static.edeka.de/media/handzettel/SUEDWEST/Profi_Nord/index.html
8324;965063;6442153;FOD;Profi Getränke Shop;http://static.edeka.de/media/handzettel/SUEDWEST/Profi_Nord/index.html
8325;966097;6443222;FOD;Naturwarenzentrum Dreieich;http://www.naturwarenzentrum.de
8326;964488;6442331;FOD;Tchibo im Supermarkt EDEKA Frischkauf GmbH;
8327;978860;6434869;FOD;Kaufland;
8328;977091;6434677;FOD;Profi Getränke Shop;http://static.edeka.de/media/handzettel/SUEDWEST/Profi_Nord/index.html
8329;991647;6462131;FOD;REWE CITY;
8330;992270;6461674;FOD;dm-drogerie markt Hanau;
8331;993112;6455560;FOD;Profi Getränke Shop;http://static.edeka.de/media/handzettel/SUEDWEST/Profi_Nord/index.html
8333;1004535;6470716;FOD;Tchibo im Supermarkt tegut 2630;
8334;1005746;6469299;FOD;PENNY;
8335;1004175;6465463;FOD;Tchibo im Supermarkt REWE Center Rodenbach;
8336;1002685;6443423;FOD;Logo Getränkemarkt;
8337;999672;6442042;FOD;Tchibo im Supermarkt EDEKA aktiv markt Oezbey;
8338;1034987;6501118;FOD;PENNY;
8340;1017146;6434653;FOD;VOM FASS Aschaffenburg;www.aschaffenburg.vomfass.de
8341;1008408;6426541;FOD;Weilerhof Hofladen;http://www.weilerhof.com
8342;1032045;6440893;FOD;tegut... Laufach;
8343;1027388;6420354;FOD;Tchibo im Supermarkt nahkauf Markt 61 8105 Hengster;
8344;1016411;6439836;FOD;REWE;
8345;1028167;6388139;FOD;REWE;
8346;963823;6418102;FOD;Terra Verde Biomarkt;http://www.terraverde-bio.de
8347;957121;6420541;FOD;Hussel;
8348;957121;6420541;FOD;dm-drogerie markt Weiterstadt;
8349;960374;6400370;FOD;Tchibo im Supermarkt Rewe 40 0234 Mitte;
8350;960565;6396595;FOD;Tchibo im Supermarkt Rewe 40 0220 Mitte;
8351;951039;6416658;FOD;tegut... Griesheim;
8352;955230;6415173;FOD;Tchibo im Supermarkt Rewe Center Griesheim;
8353;983214;6388957;FOD;PENNY;
8355;957462;6387004;FOD;Profi Getränke Shop;http://static.edeka.de/media/handzettel/SUEDWEST/Profi_Sued/index.html
8356;951294;6379246;FOD;REWE;
8357;1001174;6395826;FOD;REWE;
8358;998148;6365217;FOD;REWE;
8359;984558;6424750;FOD;PENNY;
8361;916450;6451421;FOD;tegut... Wiesbaden;
8362;918145;6455199;FOD;REWE;
8363;912512;6447365;FOD;Filiale Wiesbaden;
8364;910191;6466070;FOD;City-Supermarkt Pessios;http://static.edeka.de/media/handzettel/SUEDWEST/NuG_Nord_A3/index.html
8366;934564;6419843;FOD;E aktiv markt Ercan;http://static.edeka.de/media/handzettel/SUEDWEST/NK_24/index.html
8367;928415;6437077;FOD;E aktiv markt Lucchese;http://static.edeka.de/media/handzettel/SUEDWEST/NK_23/index.html
8368;939881;6440272;FOD;E aktiv markt Krahn;http://static.edeka.de/media/handzettel/SUEDWEST/NK_23/index.html
8369;918699;6476796;FOD;HIT Markt;
8370;918142;6480863;FOD;REWE;
8371;918142;6480863;FOD;Tchibo im Supermarkt Rewe 40 0151 Mitte;
8372;896451;6506138;FOD;Hussel;
8374;906935;6492705;FOD;Tchibo im Supermarkt Rewe40 0584 Mitte;
8375;944592;6447829;FOD;Tchibo im Supermarkt Rewe 40 0338 Mitte;
8376;931301;6465053;FOD;Tchibo im Supermarkt Rewe 40 0485 Mitte;
8377;948071;6459913;FOD;REWE;
8378;777784;6307671;FOD;dm-drogerie markt Saarbrücken;
8379;772085;6308885;FOD;CAP Markt Saarbrücken;
8380;772396;6308766;FOD;Neu Handels KG;http://static.edeka.de/media/handzettel/SUEDWEST/NuG_Nord_A3/index.html
8381;783100;6316345;FOD;Frischemarkt Kunzler;http://static.edeka.de/media/handzettel/SUEDWEST/NuG_Nord_A3/index.html
8382;767380;6306535;FOD;Tchibo im Supermarkt Rewe 40 759;
8383;784640;6319039;FOD;E aktiv markt Hoffmann & Konrad;http://static.edeka.de/media/handzettel/SUEDWEST/NK_22S/index.html
8384;760660;6309147;FOD;Kaufland;
8385;791283;6315158;FOD;Tchibo Filiale mit Kaffee Bar;
8386;808296;6308168;FOD;dm-drogerie markt Blieskastel;
8387;777269;6370764;FOD;E aktiv markt Schneider;http://static.edeka.de/media/handzettel/SUEDWEST/NK_22S/index.html
8388;766453;6359884;FOD;Tchibo im Supermarkt Haco Center;
8389;708863;6348750;FOD;dm-drogerie markt Perl;
8390;750364;6322086;FOD;Globus Saarlouis;
8391;749714;6326151;FOD;Tchibo im Supermarkt real SBW 85855;
8392;759794;6317327;FOD;E aktiv markt Berghoff;http://static.edeka.de/media/handzettel/SUEDWEST/NK_22S/index.html
8393;756305;6319219;FOD;dm-drogerie markt Schwalbach;
8394;761275;6341836;FOD;REWE;
8395;825830;6360175;FOD;Tchibo im Supermarkt Wasgau Markt 529-0;
8396;840077;6344317;FOD;Tchibo im Supermarkt EDEKA aktiv markt Jahke;
8397;827036;6335517;FOD;Tchibo im Supermarkt EDEKA aktiv markt Scheider eK;
8398;815063;6332568;FOD;PENNY;
8399;846209;6300205;FOD;Wasgau;
8400;850911;6297988;FOD;Tchibo im Supermarkt Wasgau Markt 562-9;
8401;847475;6309818;FOD;Tchibo im Supermarkt EDEKA aktiv markt Loew;
8402;843138;6311883;FOD;CAP Markt Thaleischweiler;
8403;928058;6342833;FOD;REWE;
8404;896611;6363929;FOD;PENNY;
8405;937697;6320469;FOD;Fristo Getränkemärkte;
